Order ID,Order Date,Region,City,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Year,Month,Month_Name,Profit_Margin
13585,2025-09-15,West,Surat,Furniture,Table,1,33517,20,26813.6,6696.42,UPI,2025,9,September,0.24973968433929053
13586,2024-06-25,North,Lucknow,Beauty,Foundation,4,14022,5,53283.6,3108.83,Credit Card,2024,6,June,0.05834496918376386
13587,2025-02-27,South,Chennai,Sports,Dumbbells,5,33222,10,149499.0,31255.49,COD,2025,2,February,0.20906822119211502
13588,2024-02-22,West,Mumbai,Sports,Dumbbells,3,27079,0,81237.0,4616.46,UPI,2024,2,February,0.05682706156061893
13589,2023-11-26,West,Pune,Kitchen,Refrigerator,1,70392,20,56313.6,12157.99,Debit Card,2023,11,November,0.21589793584498237
13590,2024-08-09,South,Hyderabad,Sports,Tennis Racket,5,73435,10,330457.5,16717.94,COD,2024,8,August,0.05059028770719381
13591,2025-05-18,North,Delhi,Books,Biography,2,74041,20,118465.6,19835.5,Credit Card,2025,5,May,0.16743679177752865
13592,2025-06-26,South,Chennai,Books,Comics,2,74333,10,133799.4,21805.59,Debit Card,2025,6,June,0.16297225548096628
13593,2023-11-24,North,Delhi,Furniture,Cabinet,3,67861,0,203583.0,37646.57,Net Banking,2023,11,November,0.18492000805568246
13594,2024-11-15,South,Thiruvananthapuram,Sports,Dumbbells,3,49802,20,119524.8,6933.68,Net Banking,2024,11,November,0.058010387802364026
13595,2024-04-10,East,Patna,Kitchen,Cookware Set,3,3349,5,9544.65,794.85,Debit Card,2024,4,April,0.08327701906303532
13596,2023-10-18,South,Thiruvananthapuram,Electronics,Camera,4,27670,0,110680.0,6516.53,Credit Card,2023,10,October,0.05887721358872425
13597,2023-12-11,South,Bangalore,Home Decor,Vase,3,66788,5,190345.8,10848.56,Net Banking,2023,12,December,0.056993955212040405
13598,2025-03-18,West,Mumbai,Groceries,Wheat,1,22053,15,18745.05,1463.16,UPI,2025,3,March,0.07805580673297752
13599,2025-08-16,North,Chandigarh,Furniture,Table,2,45614,10,82105.2,17400.77,COD,2025,8,August,0.21193261815329603
13600,2025-04-20,West,Surat,Home Decor,Cushion,2,61660,10,110988.0,14225.73,Net Banking,2025,4,April,0.1281735863336577
13601,2025-07-17,North,Lucknow,Beauty,Face Cream,5,21070,20,84280.0,4856.75,UPI,2025,7,July,0.05762636449928809
13602,2025-08-09,South,Hyderabad,Books,Comics,4,25501,0,102004.0,22075.73,Credit Card,2025,8,August,0.21642023842202265
13603,2024-03-01,West,Pune,Groceries,Rice,4,10719,15,36444.6,8507.34,COD,2024,3,March,0.233432113399516
13604,2024-06-15,East,Guwahati,Clothing,Shoes,3,52957,20,127096.8,18748.87,Debit Card,2024,6,June,0.14751645989513504
13605,2025-08-12,South,Coimbatore,Books,Textbook,3,30818,10,83208.6,9393.94,UPI,2025,8,August,0.11289626312664797
13606,2024-07-17,North,Jaipur,Books,Fiction,2,70825,0,141650.0,29067.19,Net Banking,2024,7,July,0.20520430638898693
13607,2023-10-30,West,Mumbai,Toys,Board Game,3,39205,20,94092.0,9745.07,COD,2023,10,October,0.10356959146367385
13608,2023-12-26,East,Bhubaneswar,Sports,Football,1,5693,0,5693.0,417.91,Net Banking,2023,12,December,0.07340769365887934
13609,2024-07-29,East,Guwahati,Beauty,Shampoo,5,51246,15,217795.5,30009.3,Debit Card,2024,7,July,0.1377865933869157
13610,2025-05-26,West,Pune,Sports,Cricket Bat,2,28167,0,56334.0,5077.09,UPI,2025,5,May,0.09012479142258671
13611,2025-07-13,North,Delhi,Kitchen,Juicer,1,4164,15,3539.4,242.14,UPI,2025,7,July,0.06841272532067581
13612,2025-07-12,South,Coimbatore,Beauty,Perfume,4,40588,0,162352.0,28396.03,Credit Card,2025,7,July,0.1749040972701291
13613,2025-06-27,West,Ahmedabad,Clothing,Women's Wear,3,42776,15,109078.8,12850.03,UPI,2025,6,June,0.1178050180236673
13614,2024-02-21,West,Ahmedabad,Beauty,Foundation,1,27927,15,23737.95,5506.37,COD,2024,2,February,0.2319648495341847
13615,2023-11-08,South,Chennai,Groceries,Wheat,2,20727,10,37308.6,4497.49,Debit Card,2023,11,November,0.12054834542169902
13616,2025-04-06,West,Pune,Sports,Tennis Racket,4,34629,20,110812.8,21237.05,Net Banking,2025,4,April,0.1916479865141933
13617,2025-08-31,North,Amritsar,Clothing,Men's Wear,2,37478,5,71208.2,4701.11,Debit Card,2025,8,August,0.06601922250527327
13618,2025-04-07,East,Guwahati,Beauty,Foundation,4,58129,10,209264.4,12149.45,Debit Card,2025,4,April,0.05805789231230922
13619,2025-05-05,North,Chandigarh,Beauty,Shampoo,1,68164,10,61347.6,9317.28,COD,2025,5,May,0.15187684603798682
13620,2024-05-06,East,Bhubaneswar,Groceries,Sugar,4,72502,20,232006.4,25682.38,Debit Card,2024,5,May,0.1106968600866183
13621,2025-02-12,South,Coimbatore,Beauty,Face Cream,2,8033,5,15262.7,794.52,COD,2025,2,February,0.05205632031029896
13622,2025-08-19,South,Coimbatore,Furniture,Chair,5,1015,15,4313.75,858.42,COD,2025,8,August,0.19899623297594898
13623,2024-05-31,East,Guwahati,Electronics,Camera,3,5734,0,17202.0,2623.45,Net Banking,2024,5,May,0.1525084292524125
13624,2024-07-11,North,Jaipur,Electronics,Smartwatch,2,50071,15,85120.7,7878.38,Net Banking,2024,7,July,0.09255539486869822
13625,2023-11-23,East,Ranchi,Kitchen,Microwave,2,50983,5,96867.7,11870.26,COD,2023,11,November,0.12254095018256861
13626,2025-04-22,North,Amritsar,Books,Non-Fiction,3,50250,10,135675.0,16227.09,Net Banking,2025,4,April,0.11960265339966833
13627,2024-09-25,North,Chandigarh,Home Decor,Vase,5,51492,5,244587.0,28740.91,Net Banking,2024,9,September,0.11750792151667913
13628,2024-10-06,North,Delhi,Sports,Cricket Bat,3,17287,15,44081.85,5764.54,Net Banking,2024,10,October,0.13076901264352564
13629,2025-09-06,East,Guwahati,Clothing,Women's Wear,1,52625,15,44731.25,7996.6,Debit Card,2025,9,September,0.1787698756462205
13630,2024-08-06,South,Bangalore,Sports,Tennis Racket,1,46826,0,46826.0,8219.73,UPI,2024,8,August,0.17553773544611967
13631,2024-08-07,North,Jaipur,Home Decor,Clock,4,31741,5,120615.8,13729.82,Net Banking,2024,8,August,0.11383102379621907
13632,2025-07-07,East,Guwahati,Home Decor,Cushion,3,8375,20,20100.0,2810.24,Debit Card,2025,7,July,0.13981293532338307
13633,2025-09-15,West,Ahmedabad,Sports,Tennis Racket,4,49765,5,189107.0,18578.98,Credit Card,2025,9,September,0.09824586080896
13634,2024-07-13,East,Ranchi,Electronics,Headphones,4,36059,10,129812.4,24467.6,Debit Card,2024,7,July,0.18848430504327784
13635,2024-12-31,West,Surat,Beauty,Lipstick,4,65149,20,208476.8,43253.41,Net Banking,2024,12,December,0.20747349345346824
13636,2024-11-29,North,Delhi,Kitchen,Juicer,5,51695,0,258475.0,33531.33,Credit Card,2024,11,November,0.1297275558564658
13637,2024-04-11,East,Ranchi,Beauty,Face Cream,3,7448,10,20109.6,1613.25,Net Banking,2024,4,April,0.08022287862513428
13638,2025-03-30,North,Amritsar,Sports,Dumbbells,3,5750,0,17250.0,3349.12,Net Banking,2025,3,March,0.194151884057971
13639,2024-11-24,West,Surat,Kitchen,Refrigerator,2,75348,10,135626.4,10376.19,UPI,2024,11,November,0.07650568031002815
13640,2025-06-12,East,Ranchi,Kitchen,Cookware Set,4,67695,20,216624.0,37226.1,Net Banking,2025,6,June,0.17184660979392866
13641,2025-05-11,North,Chandigarh,Home Decor,Clock,1,62470,10,56223.0,3547.07,Credit Card,2025,5,May,0.06308930508866478
13642,2023-12-08,West,Mumbai,Kitchen,Mixer Grinder,4,29094,0,116376.0,22733.34,COD,2023,12,December,0.19534388533718292
13643,2023-11-15,West,Pune,Electronics,Laptop,4,79784,20,255308.8,42298.42,Net Banking,2023,11,November,0.16567552704802968
13644,2024-04-16,East,Kolkata,Clothing,Kids Wear,3,26426,20,63422.4,12272.84,UPI,2024,4,April,0.1935095486768082
13645,2024-12-06,East,Kolkata,Home Decor,Vase,3,26546,15,67692.3,5902.01,Debit Card,2024,12,December,0.08718879399872659
13646,2025-08-29,North,Amritsar,Furniture,Chair,4,34082,15,115878.8,11368.47,COD,2025,8,August,0.09810655616040206
13647,2025-07-22,South,Bangalore,Kitchen,Mixer Grinder,5,76009,0,380045.0,87688.21,Debit Card,2025,7,July,0.23073112394584855
13648,2024-06-19,East,Guwahati,Furniture,Sofa,4,2470,15,8398.0,1172.19,Net Banking,2024,6,June,0.13957966182424386
13649,2024-12-20,North,Chandigarh,Toys,Action Figure,5,61017,10,274576.5,40569.94,Debit Card,2024,12,December,0.1477545966242559
13650,2024-07-25,North,Delhi,Kitchen,Refrigerator,2,79485,20,127176.0,19499.8,COD,2024,7,July,0.15332924451154306
13651,2025-05-12,South,Chennai,Books,Fiction,2,40020,5,76038.0,11962.32,Credit Card,2025,5,May,0.15732028722480865
13652,2025-05-06,East,Ranchi,Clothing,Shoes,1,1063,20,850.4,123.54,Debit Card,2025,5,May,0.14527281279397933
13653,2023-12-31,West,Ahmedabad,Kitchen,Refrigerator,1,31506,10,28355.4,3324.04,UPI,2023,12,December,0.11722775908645267
13654,2025-01-04,North,Lucknow,Furniture,Chair,4,24436,20,78195.2,10981.46,Net Banking,2025,1,January,0.1404364973809134
13655,2024-10-27,West,Goa,Furniture,Bed,3,66161,20,158786.4,34242.52,Debit Card,2024,10,October,0.2156514663724349
13656,2025-05-30,East,Ranchi,Electronics,Camera,4,59093,20,189097.6,45863.16,Credit Card,2025,5,May,0.24253697561470902
13657,2025-02-20,West,Ahmedabad,Books,Textbook,1,73268,20,58614.4,9720.12,Debit Card,2025,2,February,0.1658316045203909
13658,2024-05-27,West,Mumbai,Books,Non-Fiction,2,6532,20,10451.2,1097.78,COD,2024,5,May,0.10503865584813227
13659,2025-03-09,South,Hyderabad,Home Decor,Lamp,1,68420,5,64999.0,7158.11,Net Banking,2025,3,March,0.1101264634840536
13660,2024-12-21,South,Coimbatore,Books,Fiction,1,53791,5,51101.45,10381.05,Debit Card,2024,12,December,0.2031458989911245
13661,2024-02-24,South,Hyderabad,Groceries,Sugar,2,66325,15,112752.5,16460.65,Debit Card,2024,2,February,0.14598922418571653
13662,2025-02-09,East,Ranchi,Sports,Yoga Mat,3,74562,0,223686.0,35064.87,Credit Card,2025,2,February,0.1567593412193879
13663,2024-05-18,South,Thiruvananthapuram,Kitchen,Cookware Set,5,53778,15,228556.5,39171.63,Credit Card,2024,5,May,0.17138707496833386
13664,2024-09-07,South,Hyderabad,Furniture,Chair,2,37722,10,67899.6,12947.94,Net Banking,2024,9,September,0.19069243412332326
13665,2025-05-17,East,Patna,Clothing,Women's Wear,2,5585,0,11170.0,1666.62,Debit Card,2025,5,May,0.1492050134288272
13666,2024-07-18,East,Ranchi,Toys,Board Game,2,32435,5,61626.5,8798.42,COD,2024,7,July,0.14277007456207963
13667,2025-05-16,North,Chandigarh,Clothing,Men's Wear,4,42234,0,168936.0,19288.02,COD,2025,5,May,0.11417353317232562
13668,2024-11-24,West,Ahmedabad,Furniture,Sofa,2,61395,0,122790.0,18970.57,Credit Card,2024,11,November,0.1544960501669517
13669,2024-04-14,North,Chandigarh,Groceries,Sugar,3,47690,15,121609.5,27124.05,Net Banking,2024,4,April,0.2230421965389217
13670,2025-03-07,East,Bhubaneswar,Kitchen,Refrigerator,4,30477,5,115812.6,17064.87,Debit Card,2025,3,March,0.14734899311473879
13671,2025-09-14,East,Patna,Toys,Action Figure,1,45651,0,45651.0,10393.56,COD,2025,9,September,0.22767431162515606
13672,2025-09-02,North,Lucknow,Kitchen,Microwave,3,5655,20,13572.0,3385.77,Debit Card,2025,9,September,0.24946728558797523
13673,2024-01-17,South,Hyderabad,Beauty,Shampoo,5,17850,20,71400.0,17087.95,COD,2024,1,January,0.23932703081232495
13674,2025-01-02,South,Coimbatore,Books,Textbook,3,73981,0,221943.0,12174.27,Debit Card,2025,1,January,0.05485313796785661
13675,2023-12-31,East,Guwahati,Home Decor,Vase,3,15228,10,41115.6,5351.37,UPI,2023,12,December,0.13015424802264833
13676,2025-04-07,South,Hyderabad,Clothing,Men's Wear,2,5274,20,8438.4,817.39,Net Banking,2025,4,April,0.09686551952976868
13677,2024-04-27,North,Delhi,Sports,Cricket Bat,3,53119,20,127485.6,9311.45,COD,2024,4,April,0.07303922952866834
13678,2025-04-18,North,Lucknow,Books,Non-Fiction,3,11446,20,27470.4,3942.22,UPI,2025,4,April,0.14350792125342185
13679,2024-12-09,West,Ahmedabad,Home Decor,Lamp,5,56580,20,226320.0,14547.84,Net Banking,2024,12,December,0.06427995758218452
13680,2024-02-18,East,Ranchi,Home Decor,Lamp,3,17034,20,40881.6,4186.91,Credit Card,2024,2,February,0.10241551211302885
13681,2025-02-03,West,Pune,Toys,Puzzle,1,26276,10,23648.4,4176.79,COD,2025,2,February,0.1766204056088361
13682,2024-11-16,East,Guwahati,Kitchen,Refrigerator,4,3419,5,12992.2,2331.46,UPI,2024,11,November,0.17945074737149982
13683,2025-06-14,East,Bhubaneswar,Books,Biography,2,1530,0,3060.0,224.33,Credit Card,2025,6,June,0.07331045751633987
13684,2024-06-27,South,Coimbatore,Furniture,Cabinet,1,78796,5,74856.2,15716.11,Credit Card,2024,6,June,0.20995067876809137
13685,2024-12-15,East,Patna,Clothing,Women's Wear,1,74399,0,74399.0,17787.11,Net Banking,2024,12,December,0.2390772725439858
13686,2024-03-29,South,Bangalore,Toys,Doll,4,16425,10,59130.0,8281.68,Debit Card,2024,3,March,0.14005885337392188
13687,2024-05-23,West,Surat,Electronics,Smartwatch,1,73497,0,73497.0,9512.04,UPI,2024,5,May,0.12942079268541573
13688,2023-10-06,South,Chennai,Home Decor,Lamp,1,68269,15,58028.65,8718.14,COD,2023,10,October,0.1502385459596251
13689,2023-11-22,West,Pune,Toys,Action Figure,4,1928,0,7712.0,765.58,Debit Card,2023,11,November,0.09927126556016598
13690,2024-12-30,East,Kolkata,Furniture,Sofa,3,7412,20,17788.8,979.48,Debit Card,2024,12,December,0.05506161180068358
13691,2024-05-09,North,Delhi,Home Decor,Lamp,4,63180,20,202176.0,46283.34,COD,2024,5,May,0.22892598528015193
13692,2024-09-24,West,Goa,Sports,Dumbbells,5,40088,20,160352.0,28140.21,Debit Card,2024,9,September,0.17549023398523247
13693,2024-02-22,South,Coimbatore,Furniture,Table,1,18654,15,15855.9,3110.47,Net Banking,2024,2,February,0.19617114134170877
13694,2024-01-07,South,Coimbatore,Sports,Football,2,41870,0,83740.0,14233.88,Credit Card,2024,1,January,0.1699770718891808
13695,2024-05-16,South,Coimbatore,Kitchen,Cookware Set,4,52405,15,178177.0,17819.15,COD,2024,5,May,0.10000813797515955
13696,2024-05-15,West,Ahmedabad,Groceries,Oil,5,415,15,1763.75,266.47,Credit Card,2024,5,May,0.1510815024805103
13697,2024-10-25,West,Goa,Electronics,Laptop,4,1942,5,7379.6,1574.62,Net Banking,2024,10,October,0.2133747086562957
13698,2024-02-25,North,Amritsar,Sports,Football,1,69900,10,62910.0,11827.45,UPI,2024,2,February,0.1880058814178986
13699,2023-11-24,West,Goa,Kitchen,Juicer,5,49840,15,211820.0,13989.73,COD,2023,11,November,0.06604536870928146
13700,2024-07-29,West,Pune,Groceries,Rice,2,38970,0,77940.0,11710.67,Debit Card,2024,7,July,0.1502523736207339
13701,2024-01-06,North,Chandigarh,Beauty,Face Cream,3,52274,0,156822.0,7844.5,COD,2024,1,January,0.050021680631544045
13702,2024-08-20,West,Ahmedabad,Home Decor,Vase,5,49092,15,208641.0,51897.06,Credit Card,2024,8,August,0.24873855090801902
13703,2024-10-29,North,Amritsar,Sports,Yoga Mat,2,31000,15,52700.0,3826.37,COD,2024,10,October,0.07260664136622391
13704,2025-07-12,North,Jaipur,Beauty,Face Cream,5,74143,5,352179.25,71866.56,Net Banking,2025,7,July,0.20406244831289747
13705,2024-05-29,West,Surat,Books,Comics,5,75345,0,376725.0,19604.94,Credit Card,2024,5,May,0.05204045391200478
13706,2024-10-29,West,Goa,Sports,Yoga Mat,3,35778,10,96600.6,13506.63,UPI,2024,10,October,0.13981931789243543
13707,2024-05-23,West,Mumbai,Toys,Puzzle,3,16153,20,38767.2,6541.99,COD,2024,5,May,0.168750644875049
13708,2025-08-08,South,Thiruvananthapuram,Home Decor,Vase,4,57420,10,206712.0,13285.27,UPI,2025,8,August,0.06426946669762762
13709,2025-05-11,North,Lucknow,Books,Biography,2,52157,15,88666.9,5256.74,Debit Card,2025,5,May,0.05928638533657994
13710,2025-03-08,North,Jaipur,Furniture,Table,5,67845,15,288341.25,38370.6,COD,2025,3,March,0.1330735716793903
13711,2025-06-09,East,Guwahati,Electronics,Camera,5,3159,5,15005.25,3290.52,Net Banking,2025,6,June,0.21929124806317787
13712,2025-06-28,North,Amritsar,Home Decor,Lamp,2,79820,20,127712.0,20794.83,Net Banking,2025,6,June,0.16282596780255576
13713,2024-08-29,West,Goa,Books,Fiction,3,40774,10,110089.8,21419.65,COD,2024,8,August,0.1945652549100825
13714,2025-01-12,North,Amritsar,Electronics,Camera,2,8861,20,14177.6,1093.5,Debit Card,2025,1,January,0.07712871007786931
13715,2025-02-07,West,Pune,Furniture,Sofa,2,54475,15,92607.5,9284.56,Net Banking,2025,2,February,0.10025710660583645
13716,2025-07-11,North,Jaipur,Kitchen,Juicer,3,7831,5,22318.35,5354.13,Debit Card,2025,7,July,0.2398981107474343
13717,2024-10-14,East,Patna,Kitchen,Refrigerator,5,54900,15,233325.0,47254.57,Debit Card,2024,10,October,0.20252681881495768
13718,2024-03-15,East,Bhubaneswar,Groceries,Rice,2,19785,10,35613.0,8243.9,UPI,2024,3,March,0.2314856934265577
13719,2024-11-10,West,Ahmedabad,Home Decor,Lamp,4,42731,5,162377.8,16712.23,Credit Card,2024,11,November,0.10292188956864794
13720,2025-03-07,West,Pune,Electronics,Laptop,1,1225,15,1041.25,149.55,Net Banking,2025,3,March,0.14362545018007203
13721,2024-05-20,West,Ahmedabad,Kitchen,Juicer,4,53738,15,182709.2,26825.3,UPI,2024,5,May,0.1468196456445543
13722,2025-03-25,East,Guwahati,Electronics,Laptop,4,44447,20,142230.4,29759.99,UPI,2025,3,March,0.2092378985083358
13723,2025-05-27,North,Jaipur,Electronics,Camera,3,13699,10,36987.3,7150.94,Debit Card,2025,5,May,0.19333500958437083
13724,2024-02-18,North,Chandigarh,Home Decor,Clock,5,52509,0,262545.0,52053.33,UPI,2024,2,February,0.19826441181511742
13725,2024-10-17,West,Mumbai,Electronics,Headphones,3,35991,0,107973.0,19915.73,Credit Card,2024,10,October,0.18445102016244802
13726,2025-08-14,North,Chandigarh,Toys,Puzzle,3,40691,20,97658.4,19900.83,Net Banking,2025,8,August,0.20378001277923868
13727,2023-11-30,North,Delhi,Electronics,Mobile,3,4515,0,13545.0,2465.9,UPI,2023,11,November,0.18205241786637136
13728,2024-09-15,South,Bangalore,Home Decor,Vase,3,9909,0,29727.0,3132.26,UPI,2024,9,September,0.10536751101692066
13729,2025-01-08,North,Delhi,Beauty,Face Cream,2,79471,10,143047.8,28493.2,Net Banking,2025,1,January,0.19918656560953754
13730,2024-05-30,North,Lucknow,Toys,Action Figure,5,29118,20,116472.0,17210.26,UPI,2024,5,May,0.1477630675183735
13731,2025-06-18,North,Chandigarh,Electronics,Smartwatch,5,70579,15,299960.75,30248.57,COD,2025,6,June,0.10084176013028372
13732,2025-07-01,East,Kolkata,Beauty,Shampoo,5,3008,20,12032.0,942.93,UPI,2025,7,July,0.07836851728723404
13733,2023-10-30,West,Pune,Books,Textbook,3,56769,10,153276.3,12602.59,Debit Card,2023,10,October,0.08222138712899515
13734,2025-08-23,South,Chennai,Home Decor,Lamp,3,36583,15,93286.65,12989.25,Debit Card,2025,8,August,0.13924018066893817
13735,2024-07-30,East,Ranchi,Home Decor,Lamp,5,64058,5,304275.5,73168.8,Net Banking,2024,7,July,0.2404689171490968
13736,2024-12-04,North,Delhi,Furniture,Cabinet,3,26638,20,63931.2,10476.66,Credit Card,2024,12,December,0.1638739770253022
13737,2024-05-07,East,Patna,Sports,Tennis Racket,5,68408,0,342040.0,27572.52,Net Banking,2024,5,May,0.08061197520757807
13738,2024-09-20,North,Jaipur,Toys,Board Game,1,3664,15,3114.4,310.74,Net Banking,2024,9,September,0.09977523760595941
13739,2023-10-14,East,Kolkata,Beauty,Face Cream,1,68650,10,61785.0,14608.97,UPI,2023,10,October,0.2364484907339969
13740,2024-10-08,East,Guwahati,Furniture,Bed,5,25622,15,108893.5,23866.22,Credit Card,2024,10,October,0.21917029023770934
13741,2025-09-16,North,Jaipur,Home Decor,Lamp,4,77690,5,295222.0,39391.98,COD,2025,9,September,0.1334317225681013
13742,2025-05-06,South,Coimbatore,Furniture,Table,5,24310,10,109395.0,20036.29,UPI,2025,5,May,0.18315544586132823
13743,2025-08-28,West,Ahmedabad,Books,Comics,4,41107,10,147985.2,8141.62,COD,2025,8,August,0.05501644759070501
13744,2024-08-21,South,Hyderabad,Home Decor,Clock,3,3622,15,9236.1,2038.38,COD,2024,8,August,0.2206970474550947
13745,2024-07-26,South,Thiruvananthapuram,Electronics,Mobile,5,52978,15,225156.5,50284.48,Credit Card,2024,7,July,0.2233312384941141
13746,2025-04-11,West,Goa,Electronics,Headphones,4,36274,0,145096.0,17331.65,Net Banking,2025,4,April,0.11944953685835585
13747,2024-04-21,East,Bhubaneswar,Kitchen,Juicer,3,61001,10,164702.7,17011.25,COD,2024,4,April,0.10328458489144379
13748,2025-09-14,East,Guwahati,Toys,Doll,2,16884,15,28702.8,4566.92,COD,2025,9,September,0.1591106094178965
13749,2023-10-25,East,Ranchi,Clothing,Kids Wear,3,52971,0,158913.0,21779.91,Debit Card,2023,10,October,0.13705555870193126
13750,2024-10-24,North,Jaipur,Beauty,Lipstick,5,68077,5,323365.75,56820.68,Credit Card,2024,10,October,0.17571644492343422
13751,2023-11-13,West,Ahmedabad,Kitchen,Cookware Set,4,63873,20,204393.6,20085.01,UPI,2023,11,November,0.09826633514943715
13752,2024-02-08,North,Amritsar,Home Decor,Vase,2,22178,20,35484.8,8739.15,UPI,2024,2,February,0.24627868833979616
13753,2023-10-14,North,Chandigarh,Books,Biography,2,46507,15,79061.9,8747.7,Debit Card,2023,10,October,0.11064368551729722
13754,2024-03-25,East,Patna,Kitchen,Mixer Grinder,4,43748,5,166242.4,31519.09,Debit Card,2024,3,March,0.18959717857778763
13755,2024-02-22,East,Ranchi,Furniture,Cabinet,1,539,10,485.1,112.32,Net Banking,2024,2,February,0.2315398886827458
13756,2024-10-09,East,Guwahati,Books,Textbook,3,53563,20,128551.2,12687.43,Net Banking,2024,10,October,0.09869553920928004
13757,2024-04-26,West,Pune,Groceries,Rice,3,67728,20,162547.2,36134.62,UPI,2024,4,April,0.22230232203323097
13758,2025-03-03,North,Delhi,Clothing,Accessories,4,59748,10,215092.8,28142.22,Debit Card,2025,3,March,0.13083757336368304
13759,2024-05-11,East,Bhubaneswar,Toys,Doll,5,22675,5,107706.25,20529.19,Net Banking,2024,5,May,0.19060351650902338
13760,2024-01-07,West,Mumbai,Clothing,Accessories,4,39815,10,143334.0,33845.33,UPI,2024,1,January,0.2361291110273906
13761,2024-11-09,East,Guwahati,Clothing,Shoes,3,75203,10,203048.1,20206.77,Net Banking,2024,11,November,0.09951715874218965
13762,2024-11-15,East,Bhubaneswar,Furniture,Table,2,56865,20,90984.0,18718.13,COD,2024,11,November,0.2057299085553504
13763,2024-06-24,East,Kolkata,Books,Comics,4,60001,0,240004.0,46033.32,Credit Card,2024,6,June,0.19180230329494508
13764,2024-01-21,North,Delhi,Electronics,Laptop,2,29602,15,50323.4,4266.94,Debit Card,2024,1,January,0.0847903758490086
13765,2023-10-23,South,Chennai,Groceries,Wheat,1,62888,15,53454.8,8257.27,Net Banking,2023,10,October,0.15447200251427373
13766,2024-07-03,North,Amritsar,Home Decor,Clock,3,62531,15,159454.05,13180.19,Net Banking,2024,7,July,0.08265823288903607
13767,2024-10-11,South,Bangalore,Kitchen,Microwave,5,62253,15,264575.25,18454.31,Credit Card,2024,10,October,0.06975070419474233
13768,2024-04-15,North,Jaipur,Groceries,Spices,3,51595,15,131567.25,13771.3,Net Banking,2024,4,April,0.10467118526837035
13769,2025-01-08,West,Mumbai,Electronics,Headphones,4,63939,5,242968.2,42590.08,COD,2025,1,January,0.17529075821444945
13770,2024-04-19,North,Jaipur,Kitchen,Mixer Grinder,5,22239,0,111195.0,26086.95,Credit Card,2024,4,April,0.23460542290570618
13771,2025-05-21,North,Chandigarh,Furniture,Cabinet,5,36316,0,181580.0,44696.01,Net Banking,2025,5,May,0.24615051217094394
13772,2024-11-17,East,Ranchi,Groceries,Sugar,2,47762,0,95524.0,17963.71,Net Banking,2024,11,November,0.188054415644236
13773,2023-12-08,North,Jaipur,Electronics,Laptop,5,51029,20,204116.0,36293.56,Credit Card,2023,12,December,0.17780850104842344
13774,2024-02-20,North,Chandigarh,Sports,Dumbbells,1,20176,5,19167.2,1979.73,UPI,2024,2,February,0.10328738678575901
13775,2024-05-26,West,Goa,Kitchen,Microwave,4,31875,0,127500.0,22702.47,COD,2024,5,May,0.17805858823529414
13776,2025-08-01,East,Kolkata,Kitchen,Juicer,4,42356,15,144010.4,16767.03,UPI,2025,8,August,0.116429299550588
13777,2024-01-26,North,Amritsar,Home Decor,Vase,2,54040,5,102676.0,5758.22,UPI,2024,1,January,0.056081460127001444
13778,2024-11-03,West,Surat,Kitchen,Refrigerator,4,61933,0,247732.0,41385.71,Credit Card,2024,11,November,0.1670583937480826
13779,2024-04-26,South,Bangalore,Groceries,Oil,1,23921,0,23921.0,5638.06,Net Banking,2024,4,April,0.23569499602859414
13780,2024-01-10,North,Jaipur,Sports,Cricket Bat,5,68726,0,343630.0,60282.44,Net Banking,2024,1,January,0.17542833862002735
13781,2024-07-24,West,Surat,Sports,Cricket Bat,5,50988,0,254940.0,62980.23,UPI,2024,7,July,0.2470394210402448
13782,2024-10-11,North,Jaipur,Furniture,Table,2,13525,5,25697.5,2936.71,Net Banking,2024,10,October,0.11427998832571262
13783,2025-08-17,North,Jaipur,Groceries,Oil,5,66254,20,265016.0,56861.84,Credit Card,2025,8,August,0.21456002656443382
13784,2023-12-11,North,Chandigarh,Beauty,Foundation,3,15553,10,41993.1,4879.04,COD,2023,12,December,0.11618670686374667
13785,2024-12-03,South,Hyderabad,Kitchen,Cookware Set,3,37303,5,106313.55,22450.43,Debit Card,2024,12,December,0.21117185909039815
13786,2023-10-20,West,Pune,Beauty,Foundation,1,29881,20,23904.8,4721.56,UPI,2023,10,October,0.19751514340216192
13787,2024-10-15,North,Jaipur,Furniture,Table,1,23035,5,21883.25,2729.64,COD,2024,10,October,0.12473649937737767
13788,2024-10-23,East,Kolkata,Books,Fiction,2,47478,10,85460.4,8476.63,Credit Card,2024,10,October,0.0991878109627383
13789,2024-02-22,West,Mumbai,Clothing,Women's Wear,1,38646,15,32849.1,3885.53,Debit Card,2024,2,February,0.1182842147882286
13790,2025-02-23,East,Patna,Kitchen,Refrigerator,3,74840,20,179616.0,31493.85,Net Banking,2025,2,February,0.17533989176910741
13791,2024-12-18,East,Kolkata,Toys,Puzzle,5,21454,20,85816.0,10079.37,COD,2024,12,December,0.11745327211708773
13792,2025-08-08,East,Guwahati,Furniture,Sofa,5,19178,15,81506.5,9880.2,Credit Card,2025,8,August,0.12121978001754462
13793,2024-08-21,East,Patna,Toys,RC Car,3,42488,0,127464.0,9498.27,COD,2024,8,August,0.07451727546601394
13794,2024-08-13,South,Coimbatore,Books,Non-Fiction,4,13481,20,43139.2,10455.61,COD,2024,8,August,0.24236912135598251
